id,source,score,status,raw
benign_02136,benign,0,scored,0
benign_02137,benign,0,scored,0
benign_02138,benign,0,scored,0
benign_02139,benign,0,scored,0
benign_02140,benign,0,scored,0
benign_02141,benign,0,scored,0
benign_02142,benign,0,scored,0
benign_02143,benign,0,scored,0
benign_02144,benign,0,scored,0
benign_02145,benign,0,scored,0
benign_02146,benign,0,scored,0
benign_02147,benign,0,scored,0
benign_02148,benign,0,scored,0
benign_02149,benign,0,scored,0
benign_02150,benign,0,scored,0
benign_02151,benign,0,scored,0
benign_02152,benign,0,scored,0
benign_02153,benign,0,scored,0
benign_02154,benign,0,scored,0
benign_02155,benign,0,scored,0
benign_02156,benign,0,scored,0
benign_02157,benign,0,scored,0
benign_02158,benign,0,scored,0
benign_02159,benign,0,scored,0
benign_02160,benign,0,scored,0
benign_02161,benign,0,scored,0
benign_02162,benign,0,scored,0
benign_02163,benign,0,scored,0
benign_02164,benign,0,scored,0
benign_02165,benign,0,scored,0
benign_02166,benign,0,scored,0
benign_02167,benign,0,scored,0
benign_02168,benign,0,scored,0
benign_02169,benign,0,scored,0
benign_02170,benign,0,scored,0
benign_02171,benign,0,scored,0
benign_02172,benign,0,scored,0
benign_02173,benign,0,scored,0
benign_02174,benign,0,scored,0
benign_02175,benign,0,scored,0
benign_02176,benign,0,scored,0
benign_02177,benign,0,scored,0
benign_02178,benign,0,scored,0
benign_02179,benign,0,scored,0
benign_02180,benign,0,scored,0
benign_02181,benign,0,scored,0
benign_02182,benign,0,scored,0
benign_02183,benign,0,scored,0
benign_02184,benign,0,scored,0
benign_02185,benign,0,scored,0
benign_02186,benign,0,scored,0
benign_02187,benign,0,scored,0
benign_02188,benign,0,scored,0
benign_02189,benign,0,scored,0
benign_02190,benign,0,scored,0
benign_02191,benign,40,scored,40
benign_02192,benign,0,scored,0
benign_02193,benign,0,scored,0
benign_02194,benign,0,scored,0
benign_02195,benign,0,scored,0
benign_02196,benign,0,scored,0
benign_02197,benign,0,scored,0
benign_02198,benign,0,scored,0
benign_02199,benign,0,scored,0
benign_02200,benign,0,scored,0
benign_02201,benign,0,scored,0
benign_02202,benign,0,scored,0
benign_02203,benign,0,scored,0
benign_02204,benign,0,scored,0
benign_02205,benign,0,scored,0
benign_02206,benign,0,scored,0
benign_02207,benign,0,scored,0
benign_02208,benign,0,scored,0
benign_02209,benign,0,scored,0
benign_02210,benign,0,scored,0
benign_02211,benign,0,scored,0
benign_02212,benign,0,scored,0
benign_02213,benign,0,scored,0
benign_02214,benign,0,scored,0
benign_02215,benign,0,scored,0
benign_02216,benign,0,scored,0
benign_02217,benign,0,scored,0
benign_02218,benign,0,scored,0
benign_02219,benign,0,scored,0
benign_02220,benign,0,scored,0
benign_02221,benign,0,scored,0
benign_02222,benign,0,scored,0
benign_02223,benign,0,scored,0
benign_02224,benign,0,scored,0
benign_02225,benign,0,scored,0
benign_02226,benign,0,scored,0
benign_02227,benign,0,scored,0
benign_02228,benign,0,scored,0
benign_02229,benign,0,scored,0
benign_02230,benign,0,scored,0
benign_02231,benign,0,scored,0
benign_02232,benign,0,scored,0
benign_02233,benign,0,scored,0
benign_02234,benign,0,scored,0
benign_02235,benign,0,scored,0
benign_02236,benign,85,scored,85
benign_02237,benign,0,scored,0
benign_02238,benign,0,scored,0
benign_02239,benign,0,scored,0
benign_02240,benign,0,scored,0
benign_02241,benign,0,scored,0
benign_02242,benign,0,scored,0
benign_02243,benign,0,scored,0
benign_02244,benign,0,scored,0
benign_02245,benign,0,scored,0
benign_02246,benign,0,scored,0
benign_02247,benign,0,scored,0
benign_02248,benign,0,scored,0
benign_02249,benign,0,scored,0
benign_02250,benign,0,scored,0
benign_02251,benign,0,scored,0
benign_02252,benign,0,scored,0
benign_02253,benign,0,scored,0
benign_02254,benign,0,scored,0
benign_02255,benign,0,scored,0
benign_02256,benign,0,scored,0
benign_02257,benign,0,scored,0
benign_02258,benign,0,scored,0
benign_02259,benign,0,scored,0
benign_02260,benign,0,scored,0
benign_02261,benign,0,scored,0
benign_02262,benign,0,scored,0
benign_02263,benign,0,scored,0
benign_02264,benign,0,scored,0
benign_02265,benign,0,scored,0
benign_02266,benign,0,scored,0
benign_02267,benign,0,scored,0
benign_02268,benign,0,scored,0
benign_02269,benign,0,scored,0
benign_02270,benign,0,scored,0
benign_02271,benign,0,scored,0
benign_02272,benign,0,scored,0
benign_02273,benign,0,scored,0
benign_02274,benign,0,scored,0
benign_02275,benign,0,scored,0
benign_02276,benign,0,scored,0
benign_02277,benign,0,scored,0
benign_02278,benign,0,scored,0
benign_02279,benign,0,scored,0
benign_02280,benign,0,scored,0
benign_02281,benign,0,scored,0
benign_02282,benign,0,scored,0
benign_02283,benign,0,scored,0
benign_02284,benign,0,scored,0
benign_02285,benign,0,scored,0
benign_02286,benign,0,scored,0
benign_02287,benign,0,scored,0
benign_02288,benign,0,scored,0
benign_02289,benign,0,scored,0
benign_02290,benign,0,scored,0
benign_02291,benign,0,scored,0
benign_02292,benign,0,scored,0
benign_02293,benign,0,scored,0
benign_02294,benign,0,scored,0
benign_02295,benign,0,scored,0
benign_02296,benign,0,scored,0
benign_02297,benign,0,scored,0
benign_02298,benign,0,scored,0
benign_02299,benign,0,scored,0
benign_02300,benign,0,scored,0
benign_02301,benign,0,scored,0
benign_02302,benign,0,scored,0
benign_02303,benign,0,scored,0
benign_02304,benign,0,scored,0
benign_02305,benign,0,scored,0
benign_02306,benign,0,scored,0
benign_02307,benign,0,scored,0
benign_02308,benign,0,scored,0
benign_02309,benign,0,scored,0
benign_02310,benign,0,scored,0
benign_02311,benign,0,scored,0
benign_02312,benign,0,scored,0
benign_02313,benign,0,scored,0
benign_02314,benign,0,scored,0
benign_02315,benign,0,scored,0
benign_02316,benign,0,scored,0
benign_02317,benign,0,scored,0
benign_02318,benign,0,scored,0
benign_02319,benign,0,scored,0
benign_02320,benign,0,scored,0
benign_02321,benign,0,scored,0
benign_02322,benign,0,scored,0
benign_02323,benign,0,scored,0
benign_02324,benign,0,scored,0
benign_02325,benign,0,scored,0
benign_02326,benign,0,scored,0
benign_02327,benign,0,scored,0
benign_02328,benign,0,scored,0
benign_02329,benign,0,scored,0
benign_02330,benign,0,scored,0
benign_02331,benign,0,scored,0
benign_02332,benign,0,scored,0
benign_02333,benign,0,scored,0
benign_02334,benign,0,scored,0
benign_02335,benign,0,scored,0
benign_02336,benign,0,scored,0
benign_02337,benign,0,scored,0
benign_02338,benign,0,scored,0
benign_02339,benign,0,scored,0
benign_02340,benign,0,scored,0
benign_02341,benign,0,scored,0
benign_02342,benign,0,scored,0
benign_02343,benign,0,scored,0
benign_02344,benign,0,scored,0
benign_02345,benign,0,scored,0
benign_02346,benign,0,scored,0
benign_02347,benign,0,scored,0
benign_02348,benign,0,scored,0
benign_02349,benign,0,scored,0
benign_02350,benign,0,scored,0
benign_02351,benign,0,scored,0
benign_02352,benign,0,scored,0
benign_02353,benign,0,scored,0
benign_02354,benign,0,scored,0
benign_02355,benign,0,scored,0
benign_02356,benign,0,scored,0
benign_02357,benign,0,scored,0
benign_02358,benign,0,scored,0
benign_02359,benign,0,scored,0
benign_02360,benign,0,scored,0
benign_02361,benign,0,scored,0
benign_02362,benign,0,scored,0
benign_02363,benign,0,scored,0
benign_02364,benign,0,scored,0
benign_02365,benign,0,scored,0
benign_02366,benign,0,scored,0
benign_02367,benign,0,scored,0
benign_02368,benign,0,scored,0
benign_02369,benign,0,scored,0
benign_02370,benign,0,scored,0
benign_02371,benign,0,scored,0
benign_02372,benign,0,scored,0
benign_02373,benign,0,scored,0
benign_02374,benign,0,scored,0
benign_02375,benign,0,scored,0
benign_02376,benign,0,scored,0
benign_02377,benign,0,scored,0
benign_02378,benign,0,scored,0
benign_02379,benign,0,scored,0
benign_02380,benign,0,scored,0
benign_02381,benign,0,scored,0
benign_02382,benign,0,scored,0
benign_02383,benign,0,scored,0
benign_02384,benign,0,scored,0
benign_02385,benign,0,scored,0
benign_02386,benign,0,scored,0
benign_02387,benign,0,scored,0
benign_02388,benign,0,scored,0
benign_02389,benign,0,scored,0
benign_02390,benign,0,scored,0
benign_02391,benign,0,scored,0
benign_02392,benign,0,scored,0
benign_02393,benign,0,scored,0
benign_02394,benign,0,scored,0
benign_02395,benign,0,scored,0
benign_02396,benign,0,scored,0
benign_02397,benign,0,scored,0
benign_02398,benign,0,scored,0
benign_02399,benign,0,scored,0
benign_02400,benign,0,scored,0
benign_02401,benign,0,scored,0
benign_02402,benign,0,scored,0
benign_02403,benign,0,scored,0
benign_02404,benign,0,scored,0
benign_02405,benign,0,scored,0
benign_02406,benign,0,scored,0
benign_02407,benign,0,scored,0
benign_02408,benign,0,scored,0
benign_02409,benign,0,scored,0
benign_02410,benign,0,scored,0
benign_02411,benign,0,scored,0
benign_02412,benign,0,scored,0
benign_02413,benign,0,scored,0
benign_02414,benign,0,scored,0
benign_02415,benign,0,scored,0
benign_02416,benign,0,scored,0
benign_02417,benign,0,scored,0
benign_02418,benign,0,scored,0
benign_02419,benign,0,scored,0
benign_02420,benign,0,scored,0
benign_02421,benign,0,scored,0
benign_02422,benign,0,scored,0
benign_02423,benign,0,scored,0
benign_02424,benign,0,scored,0
benign_02425,benign,0,scored,0
benign_02426,benign,0,scored,0
benign_02427,benign,0,scored,0
benign_02428,benign,0,scored,0
benign_02429,benign,0,scored,0
benign_02430,benign,0,scored,0
benign_02431,benign,0,scored,0
benign_02432,benign,0,scored,0
benign_02433,benign,0,scored,0
benign_02434,benign,0,scored,0
benign_02435,benign,0,scored,0
benign_02436,benign,0,scored,0
benign_02437,benign,0,scored,0
benign_02438,benign,0,scored,0
benign_02439,benign,0,scored,0
benign_02440,benign,0,scored,0
benign_02441,benign,0,scored,0
benign_02442,benign,0,scored,0
benign_02443,benign,0,scored,0
benign_02444,benign,0,scored,0
benign_02445,benign,0,scored,0
benign_02446,benign,0,scored,0
benign_02447,benign,0,scored,0
benign_02448,benign,0,scored,0
benign_02449,benign,0,scored,0
benign_02450,benign,0,scored,0
benign_02451,benign,0,scored,0
benign_02452,benign,0,scored,0
benign_02453,benign,0,scored,0
benign_02454,benign,0,scored,0
benign_02455,benign,0,scored,0
benign_02456,benign,0,scored,0
benign_02457,benign,0,scored,0
benign_02458,benign,0,scored,0
benign_02459,benign,0,scored,0
benign_02460,benign,0,scored,0
benign_02461,benign,0,scored,0
benign_02462,benign,0,scored,0
benign_02463,benign,0,scored,0
benign_02464,benign,0,scored,0
benign_02465,benign,0,scored,0
benign_02466,benign,0,scored,0
benign_02467,benign,0,scored,0
benign_02468,benign,0,scored,0
benign_02469,benign,0,scored,0
benign_02470,benign,0,scored,0
benign_02471,benign,0,scored,0
benign_02472,benign,0,scored,0
benign_02473,benign,0,scored,0
benign_02474,benign,0,scored,0
benign_02475,benign,0,scored,0
benign_02476,benign,0,scored,0
benign_02477,benign,0,scored,0
benign_02478,benign,0,scored,0
benign_02479,benign,0,scored,0
benign_02480,benign,0,scored,0
benign_02481,benign,0,scored,0
benign_02482,benign,0,scored,0
benign_02483,benign,0,scored,0
benign_02484,benign,0,scored,0
benign_02485,benign,0,scored,0
benign_02486,benign,0,scored,0
benign_02487,benign,0,scored,0
benign_02488,benign,0,scored,0
benign_02489,benign,0,scored,0
benign_02490,benign,0,scored,0
benign_02491,benign,0,scored,0
benign_02492,benign,0,scored,0
benign_02493,benign,0,scored,0
benign_02494,benign,0,scored,0
benign_02495,benign,0,scored,0
benign_02496,benign,0,scored,0
benign_02497,benign,0,scored,0
benign_02498,benign,0,scored,0
benign_02499,benign,0,scored,0
benign_02500,benign,0,scored,0
benign_02501,benign,0,scored,0
benign_02502,benign,0,scored,0
benign_02503,benign,0,scored,0
benign_02504,benign,0,scored,0
benign_02505,benign,0,scored,0
benign_02506,benign,0,scored,0
benign_02507,benign,0,scored,0
benign_02508,benign,0,scored,0
benign_02509,benign,0,scored,0
benign_02510,benign,0,scored,0
benign_02511,benign,0,scored,0
benign_02512,benign,0,scored,0
benign_02513,benign,0,scored,0
benign_02514,benign,0,scored,0
benign_02515,benign,0,scored,0
benign_02516,benign,0,scored,0
benign_02517,benign,0,scored,0
benign_02518,benign,0,scored,0
benign_02519,benign,0,scored,0
benign_02520,benign,0,scored,0
benign_02521,benign,0,scored,0
benign_02522,benign,0,scored,0
benign_02523,benign,0,scored,0
benign_02524,benign,0,scored,0
benign_02525,benign,0,scored,0
benign_02526,benign,0,scored,0
benign_02527,benign,0,scored,0
benign_02528,benign,0,scored,0
benign_02529,benign,0,scored,0
benign_02530,benign,0,scored,0
benign_02531,benign,0,scored,0
benign_02532,benign,0,scored,0
benign_02533,benign,0,scored,0
benign_02534,benign,0,scored,0
benign_02535,benign,0,scored,0
benign_02536,benign,0,scored,0
benign_02537,benign,0,scored,0
benign_02538,benign,0,scored,0
benign_02539,benign,0,scored,0
benign_02540,benign,0,scored,0
benign_02541,benign,0,scored,0
benign_02542,benign,0,scored,0
benign_02543,benign,0,scored,0
benign_02544,benign,0,scored,0
benign_02545,benign,0,scored,0
benign_02546,benign,0,scored,0
benign_02547,benign,0,scored,0
benign_02548,benign,0,scored,0
benign_02549,benign,0,scored,0
benign_02550,benign,0,scored,0
benign_02551,benign,0,scored,0
benign_02552,benign,0,scored,0
benign_02553,benign,0,scored,0
benign_02554,benign,0,scored,0
benign_02555,benign,0,scored,0
benign_02556,benign,0,scored,0
benign_02557,benign,0,scored,0
benign_02558,benign,0,scored,0
benign_02559,benign,0,scored,0
benign_02560,benign,0,scored,0
benign_02561,benign,0,scored,0
benign_02562,benign,0,scored,0
benign_02563,benign,0,scored,0
benign_02564,benign,0,scored,0
benign_02565,benign,0,scored,0
benign_02566,benign,0,scored,0
benign_02567,benign,0,scored,0
benign_02568,benign,0,scored,0
benign_02569,benign,0,scored,0
benign_02570,benign,0,scored,0
benign_02571,benign,0,scored,0
benign_02572,benign,0,scored,0
benign_02573,benign,0,scored,0
benign_02574,benign,0,scored,0
benign_02575,benign,0,scored,0
benign_02576,benign,0,scored,0
benign_02577,benign,0,scored,0
benign_02578,benign,0,scored,0
benign_02579,benign,0,scored,0
benign_02580,benign,0,scored,0
benign_02581,benign,0,scored,0
benign_02582,benign,0,scored,0
benign_02583,benign,0,scored,0
benign_02584,benign,0,scored,0
benign_02585,benign,0,scored,0
benign_02586,benign,0,scored,0
benign_02587,benign,0,scored,0
benign_02588,benign,0,scored,0
benign_02589,benign,0,scored,0
benign_02590,benign,0,scored,0
benign_02591,benign,0,scored,0
benign_02592,benign,0,scored,0
benign_02593,benign,0,scored,0
benign_02594,benign,0,scored,0
benign_02595,benign,0,scored,0
benign_02596,benign,0,scored,0
benign_02597,benign,0,scored,0
benign_02598,benign,0,scored,0
benign_02599,benign,0,scored,0
benign_02600,benign,0,scored,0
benign_02601,benign,0,scored,0
benign_02602,benign,0,scored,0
benign_02603,benign,0,scored,0
benign_02604,benign,0,scored,0
benign_02605,benign,0,scored,0
benign_02606,benign,0,scored,0
benign_02607,benign,0,scored,0
benign_02608,benign,0,scored,0
benign_02609,benign,0,scored,0
benign_02610,benign,0,scored,0
benign_02611,benign,0,scored,0
benign_02612,benign,0,scored,0
benign_02613,benign,0,scored,0
benign_02614,benign,0,scored,0
benign_02615,benign,0,scored,0
benign_02616,benign,0,scored,0
benign_02617,benign,0,scored,0
benign_02618,benign,0,scored,0
benign_02619,benign,0,scored,0
benign_02620,benign,0,scored,0
benign_02621,benign,0,scored,0
benign_02622,benign,0,scored,0
benign_02623,benign,0,scored,0
benign_02624,benign,0,scored,0
benign_02625,benign,0,scored,0
benign_02626,benign,0,scored,0
benign_02627,benign,0,scored,0
benign_02628,benign,0,scored,0
benign_02629,benign,0,scored,0
benign_02630,benign,0,scored,0
benign_02631,benign,0,scored,0
benign_02632,benign,0,scored,0
benign_02633,benign,0,scored,0
benign_02634,benign,0,scored,0
benign_02635,benign,0,scored,0
benign_02636,benign,0,scored,0
benign_02637,benign,0,scored,0
benign_02638,benign,0,scored,0
benign_02639,benign,0,scored,0
benign_02640,benign,0,scored,0
benign_02641,benign,0,scored,0
benign_02642,benign,0,scored,0
benign_02643,benign,0,scored,0
benign_02644,benign,0,scored,0
benign_02645,benign,0,scored,0
benign_02646,benign,0,scored,0
benign_02647,benign,0,scored,0
benign_02648,benign,0,scored,0
benign_02649,benign,0,scored,0
benign_02650,benign,0,scored,0
benign_02651,benign,0,scored,0
benign_02652,benign,0,scored,0
benign_02653,benign,0,scored,0
benign_02654,benign,0,scored,0
benign_02655,benign,0,scored,0
benign_02656,benign,0,scored,0
benign_02657,benign,0,scored,0
benign_02658,benign,0,scored,0
benign_02659,benign,0,scored,0
benign_02660,benign,0,scored,0
benign_02661,benign,0,scored,0
benign_02662,benign,0,scored,0
benign_02663,benign,0,scored,0
benign_02664,benign,0,scored,0
benign_02665,benign,0,scored,0
benign_02666,benign,0,scored,0
benign_02667,benign,0,scored,0
benign_02668,benign,0,scored,0
benign_02669,benign,0,scored,0
benign_02670,benign,0,scored,0
benign_02671,benign,0,scored,0
benign_02672,benign,0,scored,0
benign_02673,benign,0,scored,0
benign_02674,benign,0,scored,0
benign_02675,benign,0,scored,0
benign_02676,benign,0,scored,0
benign_02677,benign,0,scored,0
benign_02678,benign,0,scored,0
benign_02679,benign,0,scored,0
benign_02680,benign,0,scored,0
benign_02681,benign,0,scored,0
benign_02682,benign,0,scored,0
benign_02683,benign,0,scored,0
benign_02684,benign,0,scored,0
benign_02685,benign,0,scored,0
benign_02686,benign,0,scored,0
benign_02687,benign,0,scored,0
benign_02688,benign,0,scored,0
benign_02689,benign,0,scored,0
benign_02690,benign,0,scored,0
benign_02691,benign,0,scored,0
benign_02692,benign,0,scored,0
benign_02693,benign,0,scored,0
benign_02694,benign,0,scored,0
benign_02695,benign,0,scored,0
benign_02696,benign,0,scored,0
benign_02697,benign,0,scored,0
benign_02698,benign,0,scored,0
benign_02699,benign,0,scored,0
benign_02700,benign,0,scored,0
benign_02701,benign,0,scored,0
benign_02702,benign,0,scored,0
benign_02703,benign,0,scored,0
benign_02704,benign,0,scored,0
benign_02705,benign,0,scored,0
benign_02706,benign,0,scored,0
benign_02707,benign,0,scored,0
benign_02708,benign,0,scored,0
benign_02709,benign,0,scored,0
benign_02710,benign,0,scored,0
benign_02711,benign,0,scored,0
benign_02712,benign,0,scored,0
benign_02713,benign,0,scored,0
benign_02714,benign,0,scored,0
benign_02715,benign,0,scored,0
benign_02716,benign,0,scored,0
benign_02717,benign,0,scored,0
benign_02718,benign,0,scored,0
benign_02719,benign,0,scored,0
benign_02720,benign,0,scored,0
benign_02721,benign,0,scored,0
benign_02722,benign,0,scored,0
benign_02723,benign,0,scored,0
benign_02724,benign,0,scored,0
benign_02725,benign,0,scored,0
benign_02726,benign,0,scored,0
benign_02727,benign,0,scored,0
benign_02728,benign,0,scored,0
benign_02729,benign,0,scored,0
benign_02730,benign,0,scored,0
benign_02731,benign,0,scored,0
benign_02732,benign,0,scored,0
benign_02733,benign,0,scored,0
benign_02734,benign,0,scored,0
benign_02735,benign,0,scored,0
benign_02736,benign,0,scored,0
benign_02737,benign,0,scored,0
benign_02738,benign,0,scored,0
benign_02739,benign,0,scored,0
benign_02740,benign,0,scored,0
benign_02741,benign,0,scored,0
benign_02742,benign,0,scored,0
benign_02743,benign,0,scored,0
benign_02744,benign,0,scored,0
benign_02745,benign,0,scored,0
benign_02746,benign,0,scored,0
benign_02747,benign,0,scored,0
benign_02748,benign,0,scored,0
benign_02749,benign,0,scored,0
benign_02750,benign,0,scored,0
benign_02751,benign,0,scored,0
benign_02752,benign,0,scored,0
benign_02753,benign,0,scored,0
benign_02754,benign,0,scored,0
benign_02755,benign,0,scored,0
benign_02756,benign,0,scored,0
benign_02757,benign,0,scored,0
benign_02758,benign,0,scored,0
benign_02759,benign,0,scored,0
benign_02760,benign,0,scored,0
benign_02761,benign,0,scored,0
benign_02762,benign,0,scored,0
benign_02763,benign,0,scored,0
benign_02764,benign,0,scored,0
benign_02765,benign,0,scored,0
benign_02766,benign,0,scored,0
benign_02767,benign,0,scored,0
benign_02768,benign,0,scored,0
benign_02769,benign,0,scored,0
benign_02770,benign,0,scored,0
benign_02771,benign,0,scored,0
benign_02772,benign,0,scored,0
benign_02773,benign,0,scored,0
benign_02774,benign,0,scored,0
benign_02775,benign,0,scored,0
benign_02776,benign,0,scored,0
benign_02777,benign,0,scored,0
benign_02778,benign,0,scored,0
benign_02779,benign,0,scored,0
benign_02780,benign,0,scored,0
benign_02781,benign,0,scored,0
benign_02782,benign,0,scored,0
benign_02783,benign,0,scored,0
benign_02784,benign,0,scored,0
benign_02785,benign,0,scored,0
benign_02786,benign,0,scored,0
benign_02787,benign,0,scored,0
benign_02788,benign,0,scored,0
benign_02789,benign,0,scored,0
benign_02790,benign,0,scored,0
benign_02791,benign,0,scored,0
benign_02792,benign,0,scored,0
benign_02793,benign,0,scored,0
benign_02794,benign,0,scored,0
benign_02795,benign,0,scored,0
benign_02796,benign,0,scored,0
benign_02797,benign,0,scored,0
benign_02798,benign,0,scored,0
benign_02799,benign,0,scored,0
benign_02800,benign,0,scored,0
benign_02801,benign,0,scored,0
benign_02802,benign,0,scored,0
benign_02803,benign,0,scored,0
benign_02804,benign,0,scored,0
benign_02805,benign,0,scored,0
benign_02806,benign,0,scored,0
benign_02807,benign,0,scored,0
benign_02808,benign,0,scored,0
benign_02809,benign,0,scored,0
benign_02810,benign,0,scored,0
benign_02811,benign,0,scored,0
benign_02812,benign,0,scored,0
benign_02813,benign,0,scored,0
benign_02814,benign,0,scored,0
benign_02815,benign,0,scored,0
benign_02816,benign,0,scored,0
benign_02817,benign,0,scored,0
benign_02818,benign,0,scored,0
benign_02819,benign,0,scored,0
benign_02820,benign,0,scored,0
benign_02821,benign,0,scored,0
benign_02822,benign,0,scored,0
benign_02823,benign,0,scored,0
benign_02824,benign,0,scored,0
benign_02825,benign,0,scored,0
benign_02826,benign,0,scored,0
benign_02827,benign,0,scored,0
benign_02828,benign,0,scored,0
benign_02829,benign,0,scored,0
benign_02830,benign,0,scored,0
benign_02831,benign,0,scored,0
benign_02832,benign,0,scored,0
benign_02833,benign,0,scored,0
benign_02834,benign,0,scored,0
benign_02835,benign,0,scored,0
benign_02836,benign,0,scored,0
benign_02837,benign,0,scored,0
benign_02838,benign,0,scored,0
benign_02839,benign,0,scored,0
benign_02840,benign,0,scored,0
benign_02841,benign,0,scored,0
benign_02842,benign,0,scored,0
benign_02843,benign,0,scored,0
benign_02844,benign,0,scored,0
benign_02845,benign,0,scored,0
benign_02846,benign,0,scored,0
benign_02847,benign,0,scored,0
benign_02848,benign,0,scored,0
benign_02849,benign,0,scored,0
benign_02850,benign,0,scored,0
benign_02851,benign,0,scored,0
benign_02852,benign,0,scored,0
benign_02853,benign,0,scored,0
benign_02854,benign,0,scored,0
benign_02855,benign,0,scored,0
benign_02856,benign,0,scored,0
benign_02857,benign,0,scored,0
benign_02858,benign,0,scored,0
benign_02859,benign,0,scored,0
benign_02860,benign,0,scored,0
benign_02861,benign,0,scored,0
benign_02862,benign,0,scored,0
benign_02863,benign,0,scored,0
benign_02864,benign,0,scored,0
benign_02865,benign,0,scored,0
benign_02866,benign,0,scored,0
benign_02867,benign,0,scored,0
benign_02868,benign,0,scored,0
benign_02869,benign,0,scored,0
benign_02870,benign,0,scored,0
benign_02871,benign,0,scored,0
benign_02872,benign,0,scored,0
benign_02873,benign,0,scored,0
benign_02874,benign,0,scored,0
benign_02875,benign,0,scored,0
benign_02876,benign,0,scored,0
benign_02877,benign,0,scored,0
benign_02878,benign,0,scored,0
benign_02879,benign,0,scored,0
benign_02880,benign,0,scored,0
benign_02881,benign,0,scored,0
benign_02882,benign,0,scored,0
benign_02883,benign,0,scored,0
benign_02884,benign,0,scored,0
benign_02885,benign,0,scored,0
benign_02886,benign,0,scored,0
benign_02887,benign,0,scored,0
benign_02888,benign,0,scored,0
benign_02889,benign,0,scored,0
benign_02890,benign,0,scored,0
benign_02891,benign,0,scored,0
benign_02892,benign,0,scored,0
benign_02893,benign,0,scored,0
benign_02894,benign,0,scored,0
benign_02895,benign,0,scored,0
benign_02896,benign,0,scored,0
benign_02897,benign,0,scored,0
benign_02898,benign,0,scored,0
benign_02899,benign,0,scored,0
benign_02900,benign,0,scored,0
benign_02901,benign,0,scored,0
benign_02902,benign,0,scored,0
benign_02903,benign,0,scored,0
benign_02904,benign,0,scored,0
benign_02905,benign,0,scored,0
benign_02906,benign,0,scored,0
benign_02907,benign,0,scored,0
benign_02908,benign,0,scored,0
benign_02909,benign,0,scored,0
benign_02910,benign,0,scored,0
benign_02911,benign,0,scored,0
benign_02912,benign,0,scored,0
benign_02913,benign,0,scored,0
benign_02914,benign,0,scored,0
benign_02915,benign,0,scored,0
benign_02916,benign,0,scored,0
benign_02917,benign,0,scored,0
benign_02918,benign,0,scored,0
benign_02919,benign,0,scored,0
benign_02920,benign,0,scored,0
benign_02921,benign,0,scored,0
benign_02922,benign,0,scored,0
benign_02923,benign,0,scored,0
benign_02924,benign,0,scored,0
benign_02925,benign,0,scored,0
benign_02926,benign,0,scored,0
benign_02927,benign,0,scored,0
benign_02928,benign,0,scored,0
benign_02929,benign,0,scored,0
benign_02930,benign,0,scored,0
benign_02931,benign,0,scored,0
benign_02932,benign,0,scored,0
benign_02933,benign,0,scored,0
benign_02934,benign,0,scored,0
benign_02935,benign,0,scored,0
benign_02936,benign,0,scored,0
benign_02937,benign,0,scored,0
benign_02938,benign,0,scored,0
benign_02939,benign,0,scored,0
benign_02940,benign,0,scored,0
benign_02941,benign,0,scored,0
benign_02942,benign,0,scored,0
benign_02943,benign,0,scored,0
benign_02944,benign,0,scored,0
benign_02945,benign,0,scored,0
benign_02946,benign,0,scored,0
benign_02947,benign,0,scored,0
benign_02948,benign,0,scored,0
benign_02949,benign,0,scored,0
benign_02950,benign,0,scored,0
benign_02951,benign,0,scored,0
benign_02952,benign,0,scored,0
benign_02953,benign,0,scored,0
benign_02954,benign,0,scored,0
benign_02955,benign,0,scored,0
benign_02956,benign,0,scored,0
benign_02957,benign,0,scored,0
benign_02958,benign,0,scored,0
benign_02959,benign,0,scored,0
benign_02960,benign,0,scored,0
benign_02961,benign,0,scored,0
benign_02962,benign,0,scored,0
benign_02963,benign,0,scored,0
benign_02964,benign,0,scored,0
benign_02965,benign,0,scored,0
benign_02966,benign,0,scored,0
benign_02967,benign,0,scored,0
benign_02968,benign,0,scored,0
benign_02969,benign,0,scored,0
benign_02970,benign,0,scored,0
benign_02971,benign,0,scored,0
benign_02972,benign,0,scored,0
benign_02973,benign,0,scored,0
benign_02974,benign,0,scored,0
benign_02975,benign,0,scored,0
benign_02976,benign,0,scored,0
benign_02977,benign,0,scored,0
benign_02978,benign,0,scored,0
benign_02979,benign,0,scored,0
benign_02980,benign,0,scored,0
benign_02981,benign,0,scored,0
benign_02982,benign,0,scored,0
benign_02983,benign,0,scored,0
benign_02984,benign,0,scored,0
benign_02985,benign,0,scored,0
benign_02986,benign,0,scored,0
benign_02987,benign,0,scored,0
benign_02988,benign,0,scored,0
benign_02989,benign,0,scored,0
benign_02990,benign,0,scored,0
benign_02991,benign,0,scored,0
benign_02992,benign,0,scored,0
benign_02993,benign,0,scored,0
benign_02994,benign,0,scored,0
benign_02995,benign,0,scored,0
benign_02996,benign,0,scored,0
benign_02997,benign,0,scored,0
benign_02998,benign,0,scored,0
benign_02999,benign,0,scored,0
benign_03000,benign,0,scored,0
benign_03001,benign,0,scored,0
benign_03002,benign,0,scored,0
benign_03003,benign,0,scored,0
benign_03004,benign,0,scored,0
benign_03005,benign,0,scored,0
benign_03006,benign,0,scored,0
benign_03007,benign,0,scored,0
benign_03008,benign,0,scored,0
benign_03009,benign,0,scored,0
